save_name,freq_slice,time_center,dm_center,time_left,dm_left
01359.npy,0,6364.04,220.19,5986.18,266.52
01359.npy,1,6316.08,220.7,5870.12,278.76
01359.npy,2,-1.0,-1.0,-1.0,-1.0
01360.npy,0,6950.21,229.05,5825.83,375.53
01360.npy,1,6949.97,229.05,5825.5,375.18
01360.npy,2,-1.0,-1.0,-1.0,-1.0
01361.npy,0,1763.96,219.8,1386.03,256.38
01361.npy,1,1759.12,219.73,1397.76,260.69
01361.npy,2,-1.0,-1.0,-1.0,-1.0
01362.npy,0,1129.0,220.02,367.06,295.83
01362.npy,1,1124.78,220.15,307.9,301.5
01362.npy,2,-1.0,-1.0,-1.0,-1.0
01363.npy,0,4380.16,219.99,3235.66,334.64
01363.npy,1,4326.55,221.58,3049.57,350.39
01363.npy,2,-1.0,-1.0,-1.0,-1.0
01364.npy,0,1883.34,219.2,1523.8,279.79
01364.npy,1,1884.08,218.86,1528.15,278.82
01364.npy,2,-1.0,-1.0,-1.0,-1.0
01365.npy,0,5540.74,219.57,4613.16,368.99
01365.npy,1,5539.18,219.7,4597.62,365.82
01365.npy,2,5536.05,219.79,5035.54,363.51
01366.npy,0,4834.96,220.94,4314.39,402.66
01366.npy,1,4838.27,220.69,4004.02,368.98
01366.npy,2,4834.96,220.83,4386.41,407.15
01367.npy,0,7911.84,220.03,7682.79,350.64
01367.npy,1,7975.16,220.88,7778.51,319.02
01367.npy,2,7909.67,219.98,7701.44,372.95
01368.npy,0,620.36,223.08,328.67,256.66
01368.npy,1,605.12,220.16,362.04,254.18
01368.npy,2,-1.0,-1.0,-1.0,-1.0
01369.npy,0,4703.17,220.42,3980.38,296.08
01369.npy,1,4703.72,220.43,3845.91,307.62
01369.npy,2,-1.0,-1.0,-1.0,-1.0
01370.npy,0,5993.57,220.2,5533.01,254.75
01370.npy,1,5962.87,218.28,5579.07,248.99
01370.npy,2,-1.0,-1.0,-1.0,-1.0
01371.npy,0,96.12,212.3,19.3,243.3
01371.npy,1,97.6,211.86,26.1,247.23
01371.npy,2,98.39,220.2,21.63,242.27
01372.npy,0,4141.89,221.87,3093.79,367.38
01372.npy,1,4140.69,221.71,3040.87,374.09
01372.npy,2,-1.0,-1.0,-1.0,-1.0
01373.npy,0,1641.92,220.35,941.21,415.57
01373.npy,1,1635.77,220.64,683.66,402.15
01373.npy,2,1639.99,220.45,1173.5,408.28
01374.npy,0,4637.68,219.22,3974.29,282.22
01374.npy,1,4640.19,219.29,3978.64,281.57
01374.npy,2,-1.0,-1.0,-1.0,-1.0
01375.npy,0,4073.48,221.18,3337.22,306.06
01375.npy,1,4074.5,221.49,2948.48,356.42
01375.npy,2,-1.0,-1.0,-1.0,-1.0
01376.npy,0,548.15,220.26,180.25,260.82
01376.npy,1,548.47,220.13,131.19,269.33
01376.npy,2,-1.0,-1.0,-1.0,-1.0
01377.npy,0,-1.0,-1.0,-1.0,-1.0
01377.npy,1,-1.0,-1.0,-1.0,-1.0
01377.npy,2,-1.0,-1.0,-1.0,-1.0
01378.npy,0,6251.05,227.67,5367.22,400.52
01378.npy,0,6881.43,220.11,6607.61,256.85
01378.npy,1,6250.98,228.03,5328.19,396.22
01378.npy,1,6883.31,220.32,6571.56,258.64
01378.npy,2,6256.39,220.91,5604.46,412.51
01379.npy,0,3106.63,218.87,2618.15,269.9
01379.npy,1,3110.72,213.48,2493.53,275.68
01379.npy,2,-1.0,-1.0,-1.0,-1.0
01380.npy,0,6507.17,220.63,5843.22,321.56
01380.npy,1,6515.54,221.16,5732.59,335.34
01380.npy,2,6584.62,219.24,6423.43,252.83
01381.npy,0,3684.66,220.91,2647.2,382.25
01381.npy,1,3685.29,220.88,2623.15,384.29
01381.npy,2,3675.33,227.71,3076.93,383.29
01382.npy,0,3805.26,220.74,2048.26,420.91
01382.npy,1,3805.07,220.78,2043.17,421.46
01382.npy,2,3844.29,222.12,3637.03,273.94
01383.npy,0,3931.84,220.31,3169.57,339.73
01383.npy,1,3883.21,220.9,3075.6,348.94
01383.npy,2,3933.92,220.26,3690.31,276.31
01384.npy,0,6304.77,219.14,5806.72,262.3
01384.npy,1,6307.09,219.09,5725.43,271.48
01384.npy,2,-1.0,-1.0,-1.0,-1.0
01385.npy,0,1831.54,220.8,745.4,338.46
01385.npy,1,1827.96,221.01,790.96,338.41
01385.npy,2,-1.0,-1.0,-1.0,-1.0
01386.npy,0,5804.73,221.45,4908.93,380.62
01386.npy,1,5803.43,221.54,4919.93,367.72
01386.npy,2,5803.17,220.64,5162.42,413.3
01387.npy,0,6941.17,220.53,6652.86,355.7
01387.npy,1,6968.43,219.24,6722.79,265.3
01387.npy,2,6939.63,220.48,6630.49,362.18
01388.npy,0,-1.0,-1.0,-1.0,-1.0
01388.npy,1,7597.86,218.28,7260.11,255.71
01388.npy,2,-1.0,-1.0,-1.0,-1.0
01389.npy,0,2540.09,220.93,1907.45,393.71
01389.npy,1,2539.75,220.32,1708.48,378.54
01389.npy,2,2541.9,220.46,2066.14,401.13
01390.npy,0,1776.15,221.31,873.96,408.83
01390.npy,1,1776.69,221.42,724.52,412.66
01390.npy,2,1775.19,219.74,1136.74,425.86
01391.npy,0,3156.79,220.21,2745.39,396.38
01391.npy,1,3118.83,220.79,2365.17,360.63
01391.npy,2,3156.44,220.5,2773.86,406.59
01392.npy,0,4200.35,221.11,3267.34,314.33
01392.npy,1,4198.67,220.97,3134.29,328.62
01392.npy,2,-1.0,-1.0,-1.0,-1.0
01393.npy,0,5858.52,221.0,5367.67,309.5
01393.npy,1,5806.12,228.54,5243.89,318.97
01393.npy,2,5856.84,219.8,5487.81,326.53
01394.npy,0,4445.18,219.28,4143.07,255.94
01394.npy,1,4389.84,219.2,4080.39,255.18
01394.npy,2,-1.0,-1.0,-1.0,-1.0
01395.npy,0,4767.01,219.83,4041.71,335.64
01395.npy,1,4765.93,219.71,4015.46,335.97
01395.npy,2,4774.1,219.4,4408.65,314.55
01396.npy,0,4954.69,220.11,4126.07,350.4
01396.npy,1,4955.54,219.92,4075.09,355.11
01396.npy,2,4956.44,219.74,4699.75,289.69
01397.npy,0,3552.87,219.53,2794.08,340.87
01397.npy,1,3549.89,219.19,2791.99,340.86
01397.npy,2,3562.42,212.86,3325.22,280.25
01398.npy,0,6362.78,220.09,5531.69,312.22
01398.npy,1,6369.7,218.28,5456.25,317.11
01398.npy,2,-1.0,-1.0,-1.0,-1.0
01399.npy,0,3755.4,220.71,3471.41,277.9
01399.npy,1,3754.09,220.99,3373.73,276.93
01399.npy,2,3742.04,228.1,3617.64,282.92
01400.npy,0,7216.82,219.8,6522.72,408.11
01400.npy,1,7212.19,220.7,6372.66,391.41
01400.npy,2,7253.88,213.03,6679.42,419.75
01401.npy,0,6112.77,227.54,5972.97,294.78
01401.npy,1,-1.0,-1.0,-1.0,-1.0
01401.npy,2,6114.69,220.45,5971.53,293.48
01402.npy,0,5862.0,220.1,5393.48,293.67
01402.npy,1,5861.23,220.19,5399.64,288.73
01402.npy,2,-1.0,-1.0,-1.0,-1.0
01403.npy,0,5476.34,221.3,4280.95,368.86
01403.npy,1,5474.93,221.33,4227.11,376.4
01403.npy,2,-1.0,-1.0,-1.0,-1.0
01404.npy,0,4896.45,219.79,4600.45,285.02
01404.npy,1,4893.42,219.63,4561.58,268.1
01404.npy,2,4900.95,220.37,4621.41,321.84
01405.npy,0,3493.24,220.83,2288.22,361.02
01405.npy,1,3492.6,220.62,2298.71,360.03
01405.npy,2,-1.0,-1.0,-1.0,-1.0
01406.npy,0,2788.87,219.7,2416.9,256.82
01406.npy,0,1700.14,219.73,1326.5,267.69
01406.npy,1,1693.83,219.89,1267.49,276.2
01406.npy,1,2723.82,220.19,2176.18,272.8
01406.npy,2,-1.0,-1.0,-1.0,-1.0
01407.npy,0,1258.79,220.22,298.74,361.31
01407.npy,1,1258.69,220.4,289.4,360.8
01407.npy,2,1255.27,220.06,915.04,319.44
01408.npy,0,1960.13,219.41,1369.26,289.19
01408.npy,1,1950.68,219.34,1238.27,307.4
01408.npy,2,-1.0,-1.0,-1.0,-1.0
01409.npy,0,7147.85,220.67,6539.67,295.47
01409.npy,1,7197.16,220.09,6529.31,303.56
01409.npy,2,-1.0,-1.0,-1.0,-1.0
01410.npy,0,3875.68,220.31,2835.11,326.47
01410.npy,1,3874.68,220.39,2822.33,329.26
01410.npy,2,-1.0,-1.0,-1.0,-1.0
01411.npy,0,4004.26,227.56,3311.14,400.7
01411.npy,0,4648.57,221.04,4239.83,271.85
01411.npy,1,4067.26,220.87,3325.1,346.33
01411.npy,1,4701.57,220.5,4085.74,295.89
01411.npy,2,4071.01,221.17,3580.82,413.88
01412.npy,0,4643.71,220.75,4225.48,294.95
01412.npy,1,4644.18,219.59,4119.46,294.75
01412.npy,2,4637.47,219.88,4462.67,309.64
01413.npy,0,6049.14,220.84,5154.5,337.22
01413.npy,0,6689.38,219.76,6422.7,249.79
01413.npy,1,5918.82,227.55,5055.17,337.88
01413.npy,1,6689.56,219.92,6412.14,249.27
01413.npy,2,6188.21,220.01,5480.62,423.6
01414.npy,0,1067.41,219.92,905.87,359.9
01414.npy,1,-1.0,-1.0,-1.0,-1.0
01414.npy,2,1067.19,219.72,887.55,375.31
01415.npy,0,4887.89,226.81,4069.29,426.74
01415.npy,1,4901.05,220.43,3901.24,393.11
01415.npy,2,4843.92,227.56,4272.27,440.62
01416.npy,0,2726.83,212.32,2576.75,295.02
01416.npy,1,-1.0,-1.0,-1.0,-1.0
01416.npy,2,2723.36,212.51,2552.55,314.63
01417.npy,0,6884.58,220.27,6390.6,302.71
01417.npy,1,6882.95,220.61,6320.98,308.72
01417.npy,2,6882.63,219.86,6643.76,288.31
01418.npy,0,2403.93,220.03,1786.08,268.24
01418.npy,1,2362.81,220.2,2009.72,262.42
01418.npy,2,-1.0,-1.0,-1.0,-1.0
01419.npy,0,1387.95,221.11,412.37,357.8
01419.npy,1,1386.17,221.16,397.81,359.72
01419.npy,2,-1.0,-1.0,-1.0,-1.0
01420.npy,0,6300.55,220.6,5210.7,366.14
01420.npy,1,6299.96,220.62,5216.32,365.2
01420.npy,2,6241.66,236.02,5884.0,321.88
01421.npy,0,3428.77,221.2,2773.69,287.25
01421.npy,1,3433.02,221.6,2701.56,300.81
01421.npy,2,-1.0,-1.0,-1.0,-1.0
01422.npy,0,4646.93,221.57,3497.06,398.18
01422.npy,1,4649.14,221.49,3441.99,403.06
01422.npy,2,4581.79,220.91,4090.55,365.49
01423.npy,0,5721.88,227.31,4767.12,421.93
01423.npy,1,5720.58,226.93,4561.32,423.15
01423.npy,2,5720.2,221.02,5111.77,423.48
01424.npy,0,5155.57,228.11,5046.3,398.01
01424.npy,1,-1.0,-1.0,-1.0,-1.0
01424.npy,2,5157.33,220.02,5033.55,404.93
01425.npy,0,3938.5,220.62,3192.55,297.83
01425.npy,1,3937.0,221.05,3096.14,307.4
01425.npy,2,-1.0,-1.0,-1.0,-1.0
01426.npy,0,2967.7,220.06,2730.67,319.26
01426.npy,1,2999.92,217.33,2692.88,285.45
01426.npy,2,2967.01,219.98,2662.27,344.43
01427.npy,0,4641.85,227.56,3730.04,318.42
01427.npy,1,4635.36,227.19,3631.78,323.99
01427.npy,2,4005.59,212.22,3763.33,278.07
01428.npy,0,1418.66,217.33,1111.62,248.99
01428.npy,1,1464.72,215.41,1065.57,250.91
01428.npy,2,-1.0,-1.0,-1.0,-1.0
01429.npy,0,1183.94,219.84,415.66,304.75
01429.npy,1,1180.6,219.7,394.11,305.48
01429.npy,2,-1.0,-1.0,-1.0,-1.0
01430.npy,0,3804.7,220.2,3457.39,328.52
01430.npy,1,3815.84,213.39,3356.3,290.49
01430.npy,2,3804.49,220.37,3461.39,348.24
01431.npy,0,5801.42,228.82,5005.18,460.13
01431.npy,1,5862.28,228.79,4773.73,415.05
01431.npy,2,5794.75,227.97,5140.96,459.73
01432.npy,0,2197.92,219.66,1445.81,392.61
01432.npy,1,2161.69,220.29,1290.35,386.17
01432.npy,2,2198.37,219.86,1580.18,417.35
01433.npy,0,3299.91,221.33,2525.06,298.71
01433.npy,1,3300.57,221.19,2575.68,298.06
01433.npy,2,-1.0,-1.0,-1.0,-1.0
01434.npy,0,3237.64,220.66,1994.63,347.94
01434.npy,1,3235.16,220.67,1956.36,352.54
01434.npy,2,-1.0,-1.0,-1.0,-1.0
01435.npy,0,7853.92,220.21,7563.4,351.41
01435.npy,1,7900.22,220.06,7615.42,318.78
01435.npy,2,7888.99,220.1,7637.12,354.43
01436.npy,0,720.15,220.2,336.35,262.42
01436.npy,1,727.82,220.2,336.35,256.66
01436.npy,2,-1.0,-1.0,-1.0,-1.0
01437.npy,0,211.64,219.73,43.71,292.33
01437.npy,1,236.56,218.28,21.63,254.75
01437.npy,2,213.53,220.2,52.33,275.85
01438.npy,0,7209.92,220.66,6368.15,361.08
01438.npy,1,7207.46,220.53,6350.43,360.58
01438.npy,2,7196.71,227.84,6600.85,383.34
01439.npy,0,6428.55,226.85,5527.09,311.03
01439.npy,1,6438.89,221.57,5525.75,314.22
01439.npy,2,-1.0,-1.0,-1.0,-1.0
01440.npy,0,1315.99,219.58,751.74,275.28
01440.npy,1,1315.6,219.79,656.86,285.73
01440.npy,2,-1.0,-1.0,-1.0,-1.0
01441.npy,0,7702.77,220.12,7211.87,371.48
01441.npy,1,7657.33,220.55,7136.59,355.48
01441.npy,2,7658.97,220.14,7213.03,403.0
01442.npy,0,6429.89,221.1,5693.31,348.68
01442.npy,0,5924.53,220.12,5719.51,283.6
01442.npy,1,6376.0,221.27,5292.23,376.14
01442.npy,2,5918.43,220.33,5722.26,375.63
01442.npy,2,6428.79,220.68,6169.87,308.79
01443.npy,0,3999.03,219.72,3161.41,305.66
01443.npy,1,3997.31,219.32,3139.82,303.31
01443.npy,2,-1.0,-1.0,-1.0,-1.0
01444.npy,0,2972.95,227.49,2698.77,472.25
01444.npy,1,3036.59,213.03,2555.96,292.89
01444.npy,2,2972.2,227.85,2676.69,482.52
01445.npy,0,6951.13,221.23,6228.1,292.88
01445.npy,1,6950.26,221.42,6193.45,298.87
01445.npy,2,-1.0,-1.0,-1.0,-1.0
01446.npy,0,101.96,211.37,13.24,245.68
01446.npy,1,102.97,210.95,12.18,245.5
01446.npy,2,-1.0,-1.0,-1.0,-1.0
01447.npy,0,3365.25,227.75,2307.57,336.97
01447.npy,1,3424.62,220.6,2368.17,327.49
01447.npy,2,-1.0,-1.0,-1.0,-1.0
01448.npy,0,2140.33,219.65,1113.76,343.7
01448.npy,1,2139.29,219.8,1118.67,344.9
01448.npy,2,-1.0,-1.0,-1.0,-1.0
01449.npy,0,3299.57,219.92,2774.31,272.47
01449.npy,0,2459.21,220.74,2213.65,305.94
01449.npy,1,3296.19,220.6,2529.38,289.14
01449.npy,2,2450.37,220.41,2184.26,350.58
01450.npy,0,2340.65,219.92,1588.23,292.53
01450.npy,1,2340.96,219.94,1471.45,301.31
01450.npy,2,-1.0,-1.0,-1.0,-1.0
01451.npy,0,2923.55,221.41,1910.78,409.25
01451.npy,1,2923.02,221.35,1847.51,408.41
01451.npy,2,2919.5,220.45,2221.96,424.45
01452.npy,0,861.52,220.24,691.3,284.63
01452.npy,1,-1.0,-1.0,-1.0,-1.0
01452.npy,2,804.29,219.74,640.21,302.44
01453.npy,0,673.08,219.89,311.68,259.73
01453.npy,1,676.3,219.88,221.85,265.08
01453.npy,2,-1.0,-1.0,-1.0,-1.0
01454.npy,0,6616.39,220.15,5811.85,358.0
01454.npy,1,6619.4,220.28,5804.03,352.2
01454.npy,2,6616.15,220.11,6056.23,360.75
01455.npy,0,4707.77,229.77,2824.35,431.44
01455.npy,1,4707.48,229.76,2834.12,431.95
01455.npy,2,-1.0,-1.0,-1.0,-1.0
01456.npy,0,2151.98,227.79,881.69,423.91
01456.npy,1,2151.16,227.89,882.12,420.47
01456.npy,2,2141.07,227.89,1225.94,457.45
01457.npy,0,7912.99,220.59,7643.1,319.05
01457.npy,1,7916.05,220.51,7644.27,316.59
01457.npy,2,7958.42,220.47,7733.2,326.59
01458.npy,0,417.6,219.55,246.06,283.88
01458.npy,1,-1.0,-1.0,-1.0,-1.0
01458.npy,2,420.25,219.88,273.18,294.97
01459.npy,0,5404.98,220.57,4798.54,323.5
01459.npy,1,5407.12,220.86,4706.16,336.36
01459.npy,2,5400.75,219.8,5108.23,299.36
01460.npy,0,336.96,220.06,173.2,347.51
01460.npy,1,-1.0,-1.0,-1.0,-1.0
01460.npy,2,336.72,219.98,151.45,363.05
01461.npy,0,152.05,219.53,26.47,262.91
01461.npy,1,158.26,212.92,21.09,255.88
01461.npy,2,147.55,220.56,31.32,272.34
01462.npy,0,5534.09,220.26,4949.36,276.79
01462.npy,1,5531.77,220.35,4825.1,289.61
01462.npy,2,-1.0,-1.0,-1.0,-1.0
01463.npy,0,7258.46,227.85,6281.96,352.13
01463.npy,1,7258.01,227.76,6284.68,352.23
01463.npy,2,-1.0,-1.0,-1.0,-1.0
01464.npy,0,5222.3,219.92,4871.75,290.76
01464.npy,1,5227.7,220.05,4849.73,286.96
01464.npy,2,5276.02,212.47,4914.07,310.16
01465.npy,0,3810.97,220.85,2909.24,339.52
01465.npy,1,3812.3,221.13,2883.68,342.92
01465.npy,2,-1.0,-1.0,-1.0,-1.0
01466.npy,0,7067.61,220.48,6866.1,333.2
01466.npy,1,-1.0,-1.0,-1.0,-1.0
01466.npy,2,7019.92,220.5,6812.4,341.93
01467.npy,0,425.86,219.76,196.86,252.41
01467.npy,1,474.41,219.07,172.56,258.64
01467.npy,2,-1.0,-1.0,-1.0,-1.0
01468.npy,0,4509.35,220.35,4103.6,328.46
01468.npy,1,4519.98,213.14,4113.66,279.36
01468.npy,2,4453.57,220.79,4132.72,326.06
01469.npy,0,2725.82,220.14,2109.1,294.79
01469.npy,0,1958.45,220.68,1546.28,348.75
01469.npy,1,2730.01,220.62,1960.81,315.13
01469.npy,1,1959.85,220.73,1613.89,274.35
01469.npy,2,2010.2,220.4,1605.03,418.77
01470.npy,0,740.99,220.91,143.52,288.91
01470.npy,1,738.47,220.59,136.82,287.65
01470.npy,2,-1.0,-1.0,-1.0,-1.0
01471.npy,0,2079.61,220.11,1791.08,355.72
01471.npy,1,2084.38,219.25,1709.43,276.33
01471.npy,2,2081.48,220.25,1793.69,367.26
01472.npy,0,2009.99,219.2,1486.74,295.02
01472.npy,1,1959.78,220.19,1320.15,313.78
01472.npy,2,-1.0,-1.0,-1.0,-1.0
01473.npy,0,2595.41,219.64,2102.74,299.34
01473.npy,1,2592.57,220.6,2015.11,307.45
01473.npy,2,-1.0,-1.0,-1.0,-1.0
01474.npy,0,4064.59,220.63,3738.28,253.64
01474.npy,1,4007.11,220.92,3683.07,255.16
01474.npy,2,-1.0,-1.0,-1.0,-1.0
01475.npy,0,6759.43,220.46,5777.63,320.03
01475.npy,1,6755.4,221.13,5711.92,328.04
01475.npy,2,-1.0,-1.0,-1.0,-1.0
01476.npy,0,5476.79,220.29,4990.69,318.21
01476.npy,1,5481.07,221.05,4770.59,331.5
01476.npy,2,5471.02,219.79,5127.45,333.05
01477.npy,0,2330.23,220.3,1195.59,345.62
01477.npy,1,2329.68,220.57,1135.68,354.33
01477.npy,2,-1.0,-1.0,-1.0,-1.0
01478.npy,0,-1.0,-1.0,-1.0,-1.0
01478.npy,1,60.01,214.45,1.05,235.56
01478.npy,2,-1.0,-1.0,-1.0,-1.0
01479.npy,0,7458.73,220.5,6795.61,295.36
01479.npy,1,7459.7,221.07,6720.36,304.12
01479.npy,2,-1.0,-1.0,-1.0,-1.0
01480.npy,0,1065.84,220.38,270.66,324.75
01480.npy,1,1062.29,220.51,234.69,328.8
01480.npy,2,-1.0,-1.0,-1.0,-1.0
01481.npy,0,1125.72,219.9,532.86,278.96
01481.npy,1,1183.22,213.0,519.55,278.73
01481.npy,2,-1.0,-1.0,-1.0,-1.0
01482.npy,0,3037.86,219.49,2696.2,266.5
01482.npy,1,2980.81,219.65,2530.43,280.68
01482.npy,2,-1.0,-1.0,-1.0,-1.0
01483.npy,0,5337.82,220.82,4191.19,369.36
01483.npy,1,5338.48,220.86,4213.71,362.83
01483.npy,2,5272.16,227.55,5000.68,291.73
01484.npy,0,5156.89,222.12,4765.41,248.99
01484.npy,1,5179.91,220.2,4796.11,251.87
01484.npy,2,-1.0,-1.0,-1.0,-1.0
01485.npy,0,2594.01,219.56,2064.45,288.33
01485.npy,1,2589.61,220.31,1810.9,325.77
01485.npy,2,-1.0,-1.0,-1.0,-1.0
01486.npy,0,5031.09,220.36,4825.6,259.69
01486.npy,1,5011.04,220.2,4819.14,256.66
01486.npy,2,5018.72,227.98,4799.46,268.52
01487.npy,0,5666.48,220.8,4405.92,408.27
01487.npy,1,5665.62,221.24,4398.22,404.9
01487.npy,2,5674.45,220.97,5051.12,389.07
01488.npy,0,1814.28,220.37,1173.03,377.91
01488.npy,1,1817.55,220.72,1004.55,377.8
01488.npy,2,1813.37,219.55,1333.69,383.14
01489.npy,0,5347.2,220.45,4266.04,363.89
01489.npy,1,5345.45,220.49,4200.35,373.17
01489.npy,2,5339.15,212.52,5061.74,267.12
01490.npy,0,-1.0,-1.0,-1.0,-1.0
01490.npy,1,-1.0,-1.0,-1.0,-1.0
01490.npy,2,-1.0,-1.0,-1.0,-1.0
01491.npy,0,1823.88,219.82,1422.57,260.29
01491.npy,1,1819.88,219.7,1314.11,271.97
01491.npy,2,-1.0,-1.0,-1.0,-1.0
01492.npy,0,6825.02,221.64,5791.31,387.68
01492.npy,1,6823.78,221.56,5781.44,388.05
01492.npy,2,6810.21,228.29,6143.2,398.66
01493.npy,0,5215.45,220.06,4209.3,368.95
01493.npy,1,5214.95,219.96,4195.83,370.48
01493.npy,2,5214.42,220.18,4921.9,297.86
01494.npy,0,2730.26,221.72,1678.3,324.04
01494.npy,1,2728.67,221.74,1600.34,334.06
01494.npy,2,-1.0,-1.0,-1.0,-1.0
01495.npy,0,4772.16,220.57,3998.22,352.45
01495.npy,1,4770.48,220.3,3969.13,348.85
01495.npy,2,4764.75,220.85,4287.4,346.86
01496.npy,0,1370.46,219.9,478.82,374.71
01496.npy,1,1373.35,219.81,436.45,379.8
01496.npy,2,1373.73,220.09,940.56,341.04
01497.npy,0,347.02,221.01,15.41,284.81
01497.npy,1,346.02,221.06,24.09,283.99
01497.npy,2,347.23,219.84,63.47,300.82
01498.npy,0,3168.46,227.84,2297.04,344.81
01498.npy,0,2723.63,220.55,2359.92,265.94
01498.npy,1,3230.22,227.71,2404.59,332.03
01498.npy,1,2723.66,220.61,2352.47,267.26
01498.npy,2,3164.45,220.02,2689.6,332.12
01499.npy,0,6638.36,220.2,6315.96,254.75
01499.npy,1,6669.06,223.08,6254.56,265.3
01499.npy,2,-1.0,-1.0,-1.0,-1.0
01500.npy,0,7327.21,219.67,6999.76,260.83
01500.npy,1,7268.33,219.64,6935.05,261.88
01500.npy,2,-1.0,-1.0,-1.0,-1.0
01501.npy,0,7058.54,220.58,6784.09,361.63
01501.npy,1,7083.57,220.2,6853.29,277.77
01501.npy,2,7061.19,220.68,6795.83,363.69
01502.npy,0,7523.97,220.8,6843.0,300.52
01502.npy,1,7522.18,220.33,6830.66,302.12
01502.npy,2,-1.0,-1.0,-1.0,-1.0
01503.npy,0,7454.21,220.22,7209.53,253.53
01503.npy,1,7449.24,220.18,7219.24,255.36
01503.npy,2,-1.0,-1.0,-1.0,-1.0
01504.npy,0,2152.8,220.91,1530.49,324.18
01504.npy,1,2150.97,220.8,1493.86,322.67
01504.npy,2,2145.13,220.13,1564.4,381.0
01505.npy,0,2145.73,213.02,1655.01,268.56
01505.npy,1,2080.0,213.22,1541.1,268.63
01505.npy,2,-1.0,-1.0,-1.0,-1.0
01506.npy,0,551.27,224.04,267.26,404.43
01506.npy,0,2332.11,218.28,1863.87,271.06
01506.npy,1,602.86,219.8,30.28,329.3
01506.npy,1,2144.67,235.43,1643.38,280.37
01506.npy,2,596.85,220.54,271.68,411.7
01507.npy,0,3736.98,220.51,3316.76,406.12
01507.npy,1,3689.45,220.9,2925.8,368.29
01507.npy,2,3735.9,220.6,3349.38,401.32
01508.npy,0,5403.73,219.95,4684.4,282.13
01508.npy,1,5352.53,220.83,4623.96,286.48
01508.npy,2,-1.0,-1.0,-1.0,-1.0
01509.npy,0,163.13,220.37,30.24,270.14
01509.npy,1,163.47,220.26,31.53,265.92
01509.npy,2,151.92,220.18,35.0,282.75
01510.npy,0,5986.72,219.8,5680.14,301.79
01510.npy,1,6106.66,219.43,5628.39,293.37
01510.npy,2,5863.08,212.53,5778.64,261.46
01510.npy,2,6085.68,222.12,5901.46,268.18
01511.npy,0,7453.51,219.72,6952.61,276.98
01511.npy,1,7453.78,219.7,6930.51,277.12
01511.npy,2,-1.0,-1.0,-1.0,-1.0
01512.npy,0,1944.6,220.23,1405.93,365.83
01512.npy,1,1948.99,219.64,1239.35,351.1
01512.npy,2,1941.4,219.42,1490.17,384.24
01513.npy,0,157.6,219.99,15.05,264.35
01513.npy,1,158.42,220.0,19.39,262.17
01513.npy,2,151.83,228.07,30.86,281.15
01514.npy,0,2431.9,224.04,1940.63,268.18
01514.npy,1,2462.6,222.12,2025.07,262.42
01514.npy,2,-1.0,-1.0,-1.0,-1.0
01515.npy,0,4066.88,219.23,3561.72,278.34
01515.npy,1,4071.13,219.32,3413.89,301.1
01515.npy,2,-1.0,-1.0,-1.0,-1.0
01516.npy,0,875.87,219.98,313.15,334.5
01516.npy,1,870.78,219.54,171.61,347.9
01516.npy,2,868.06,219.75,431.11,347.13
01517.npy,0,7337.41,220.96,6608.96,340.06
01517.npy,1,7334.87,220.95,6533.02,351.47
01517.npy,2,7337.89,220.44,6919.49,332.45
01518.npy,0,5985.83,220.61,5222.68,297.01
01518.npy,1,5986.38,221.39,5028.12,315.62
01518.npy,2,-1.0,-1.0,-1.0,-1.0
01519.npy,0,3806.01,220.16,3201.44,268.23
01519.npy,1,3805.27,219.93,3135.26,271.97
01519.npy,2,-1.0,-1.0,-1.0,-1.0
01520.npy,0,5421.61,220.54,4738.74,319.39
01520.npy,1,5465.93,220.25,4712.34,334.68
01520.npy,2,-1.0,-1.0,-1.0,-1.0
01521.npy,0,-1.0,-1.0,-1.0,-1.0
01521.npy,1,-1.0,-1.0,-1.0,-1.0
01521.npy,2,-1.0,-1.0,-1.0,-1.0
01522.npy,0,5947.52,220.2,5563.71,266.26
01522.npy,1,5962.87,220.2,5548.36,260.5
01522.npy,2,-1.0,-1.0,-1.0,-1.0
01523.npy,0,4318.26,220.64,3870.6,281.74
01523.npy,1,4318.1,220.4,3819.19,286.76
01523.npy,2,-1.0,-1.0,-1.0,-1.0
01524.npy,0,2138.78,219.89,929.7,354.98
01524.npy,1,2136.96,219.84,931.9,355.16
01524.npy,2,-1.0,-1.0,-1.0,-1.0
01525.npy,0,2791.88,227.83,2488.3,266.06
01525.npy,1,2855.02,219.74,2495.95,254.15
01525.npy,2,-1.0,-1.0,-1.0,-1.0
01526.npy,0,6310.97,221.12,5642.59,276.82
01526.npy,1,6364.39,219.59,5616.8,284.72
01526.npy,2,-1.0,-1.0,-1.0,-1.0
01527.npy,0,4642.56,220.26,3595.64,326.81
01527.npy,1,4638.76,220.53,3600.23,325.31
01527.npy,2,-1.0,-1.0,-1.0,-1.0
01528.npy,0,8036.98,220.64,7898.78,260.16
01528.npy,1,8026.11,221.01,7879.92,262.2
01528.npy,2,-1.0,-1.0,-1.0,-1.0
01529.npy,0,282.75,219.86,64.67,259.13
01529.npy,1,282.48,219.86,64.58,259.16
01529.npy,2,-1.0,-1.0,-1.0,-1.0
01530.npy,0,5861.98,220.35,5488.64,261.28
01530.npy,1,5859.72,220.32,5413.36,268.57
01530.npy,2,-1.0,-1.0,-1.0,-1.0
